Channel,Time,Phase,ADC,TOT,ToA
33,107.8125,7,199,0,0
33,109.375,7,191,0,0
33,131.25,7,137,0,0
33,132.8125,7,136,0,0
33,134.375,7,136,0,0
33,156.25,7,122,0,0
33,157.8125,7,123,0,0
33,159.375,7,124,0,0
33,181.25,7,119,0,0
33,182.8125,7,119,0,0
33,184.375,7,119,0,0
33,206.25,7,116,0,0
33,207.8125,7,115,0,0
33,209.375,7,116,0,0
33,231.25,7,115,0,0
33,232.8125,7,114,0,0
33,234.375,7,114,0,0
34,6.25,7,101,0,0
34,7.8125,7,101,0,0
34,9.375,7,103,0,0
34,31.25,7,101,0,0
34,32.8125,7,101,0,0
34,34.375,7,102,0,0
34,56.25,7,103,0,0
34,57.8125,7,102,0,0
34,59.375,7,101,0,0
34,81.25,7,228,0,0
34,82.8125,7,277,0,0
34,84.375,7,321,0,0
34,106.25,7,253,0,0
34,107.8125,7,238,0,0
34,109.375,7,223,0,0
34,131.25,7,135,0,0
34,132.8125,7,131,0,0
34,134.375,7,129,0,0
34,156.25,7,110,0,0
34,157.8125,7,109,0,0
34,159.375,7,108,0,0
34,181.25,7,105,0,0
34,182.8125,7,103,0,0
34,184.375,7,102,0,0
34,206.25,7,101,0,0
34,207.8125,7,101,0,0
34,209.375,7,101,0,0
34,231.25,7,102,0,0
34,232.8125,7,103,0,0
34,234.375,7,101,0,0
35,6.25,7,97,0,0
35,7.8125,7,98,0,0
35,9.375,7,98,0,0
35,31.25,7,98,0,0
35,32.8125,7,97,0,0
35,34.375,7,98,0,0
35,56.25,7,97,0,0
35,57.8125,7,95,0,0
35,59.375,7,99,0,0
35,81.25,7,165,0,0
35,82.8125,7,197,0,0
35,84.375,7,225,0,0
35,106.25,7,208,0,0
35,107.8125,7,197,0,0
35,109.375,7,190,0,0
35,131.25,7,135,0,0
35,132.8125,7,133,0,0
35,134.375,7,132,0,0
35,156.25,7,119,0,0
35,157.8125,7,118,0,0
35,159.375,7,118,0,0
35,181.25,7,111,0,0
35,182.8125,7,111,0,0
35,184.375,7,111,0,0
35,206.25,7,109,0,0
35,207.8125,7,109,0,0
35,209.375,7,109,0,0
35,231.25,7,106,0,0
35,232.8125,7,106,0,0
35,234.375,7,107,0,0
36,6.25,7,97,0,0
36,7.8125,7,98,0,0
36,9.375,7,98,0,0
36,31.25,7,97,0,0
36,32.8125,7,98,0,0
36,34.375,7,98,0,0
36,56.25,7,99,0,0
36,57.8125,7,99,0,0
36,59.375,7,97,0,0
36,81.25,7,165,0,0
36,82.8125,7,198,0,0
36,84.375,7,229,0,0
36,106.25,7,211,0,0
36,107.8125,7,202,0,0
36,109.375,7,193,0,0
36,131.25,7,137,0,0
36,132.8125,7,133,0,0
36,134.375,7,134,0,0
36,156.25,7,119,0,0
36,157.8125,7,118,0,0
36,159.375,7,118,0,0
36,181.25,7,113,0,0
36,182.8125,7,113,0,0
36,184.375,7,114,0,0
36,206.25,7,109,0,0
36,207.8125,7,109,0,0
36,209.375,7,110,0,0
36,231.25,7,107,0,0
36,232.8125,7,108,0,0
36,234.375,7,108,0,0
39,6.25,7,101,0,0
39,7.8125,7,101,0,0
39,9.375,7,101,0,0
39,31.25,7,103,0,0
39,32.8125,7,101,0,0
39,34.375,7,101,0,0
39,56.25,7,100,0,0
39,57.8125,7,101,0,0
39,59.375,7,101,0,0
39,81.25,7,227,0,0
39,82.8125,7,273,0,0
39,84.375,7,318,0,0
39,106.25,7,250,0,0
39,107.8125,7,236,0,0
39,109.375,7,223,0,0
39,131.25,7,137,0,0
39,132.8125,7,133,0,0
39,134.375,7,131,0,0
39,156.25,7,109,0,0
39,157.8125,7,110,0,0
39,159.375,7,109,0,0
39,181.25,7,102,0,0
39,182.8125,7,104,0,0
39,184.375,7,104,0,0
39,206.25,7,101,0,0
39,207.8125,7,102,0,0
39,209.375,7,103,0,0
39,231.25,7,101,0,0
39,232.8125,7,101,0,0
39,234.375,7,102,0,0
40,6.25,7,90,0,0
40,7.8125,7,91,0,0
40,9.375,7,92,0,0
40,31.25,7,91,0,0
40,32.8125,7,91,0,0
40,34.375,7,91,0,0
40,56.25,7,91,0,0
40,57.8125,7,91,0,0
40,59.375,7,91,0,0
40,81.25,7,212,0,0
40,82.8125,7,255,0,0
40,84.375,7,300,0,0
40,106.25,7,239,0,0
40,107.8125,7,225,0,0
40,109.375,7,213,0,0
40,131.25,7,124,0,0
40,132.8125,7,122,0,0
40,134.375,7,120,0,0
40,156.25,7,100,0,0
40,157.8125,7,99,0,0
40,159.375,7,100,0,0
40,181.25,7,93,0,0
40,182.8125,7,93,0,0
40,184.375,7,94,0,0
40,206.25,7,91,0,0
40,207.8125,7,93,0,0
40,209.375,7,93,0,0
40,231.25,7,91,0,0
40,232.8125,7,92,0,0
40,234.375,7,90,0,0
41,6.25,7,102,0,0
41,7.8125,7,101,0,0
41,9.375,7,101,0,0
41,31.25,7,101,0,0
41,32.8125,7,101,0,0
41,34.375,7,100,0,0
41,56.25,7,100,0,0
41,57.8125,7,100,0,0
41,59.375,7,103,0,0
41,81.25,7,225,0,0
41,82.8125,7,273,0,0
41,84.375,7,318,0,0
41,106.25,7,251,0,0
41,107.8125,7,238,0,0
41,109.375,7,223,0,0
41,131.25,7,134,0,0
41,132.8125,7,133,0,0
41,134.375,7,129,0,0
41,156.25,7,109,0,0
41,157.8125,7,109,0,0
41,159.375,7,109,0,0
41,181.25,7,104,0,0
41,182.8125,7,103,0,0
41,184.375,7,101,0,0
41,206.25,7,101,0,0
41,207.8125,7,101,0,0
41,209.375,7,100,0,0
41,231.25,7,101,0,0
41,232.8125,7,101,0,0
41,234.375,7,100,0,0
42,6.25,7,100,0,0
42,7.8125,7,100,0,0
42,9.375,7,97,0,0
42,31.25,7,99,0,0
42,32.8125,7,100,0,0
42,34.375,7,98,0,0
42,56.25,7,100,0,0
42,57.8125,7,101,0,0
42,59.375,7,100,0,0
42,81.25,7,168,0,0
42,82.8125,7,199,0,0
42,84.375,7,229,0,0
42,106.25,7,213,0,0
42,107.8125,7,204,0,0
42,109.375,7,194,0,0
42,131.25,7,140,0,0
42,132.8125,7,136,0,0
42,134.375,7,135,0,0
42,156.25,7,122,0,0
42,157.8125,7,120,0,0
42,159.375,7,118,0,0
42,181.25,7,114,0,0
42,182.8125,7,115,0,0
42,184.375,7,113,0,0
42,206.25,7,111,0,0
42,207.8125,7,111,0,0
42,209.375,7,109,0,0
42,231.25,7,110,0,0
42,232.8125,7,109,0,0
42,234.375,7,108,0,0
43,6.25,7,97,0,0
43,7.8125,7,97,0,0
43,9.375,7,98,0,0
43,31.25,7,95,0,0
43,32.8125,7,95,0,0
43,34.375,7,97,0,0
43,56.25,7,97,0,0
43,57.8125,7,97,0,0
43,59.375,7,95,0,0
43,81.25,7,163,0,0
43,82.8125,7,191,0,0
43,84.375,7,220,0,0
43,106.25,7,205,0,0
43,107.8125,7,196,0,0
43,109.375,7,185,0,0
43,131.25,7,134,0,0
43,132.8125,7,132,0,0
43,134.375,7,129,0,0
43,156.25,7,116,0,0
43,157.8125,7,117,0,0
43,159.375,7,115,0,0
43,181.25,7,112,0,0
43,182.8125,7,111,0,0
43,184.375,7,110,0,0
43,206.25,7,106,0,0
43,207.8125,7,106,0,0
43,209.375,7,107,0,0
43,231.25,7,105,0,0
43,232.8125,7,107,0,0
43,234.375,7,106,0,0
44,6.25,7,85,0,0
44,7.8125,7,85,0,0
44,9.375,7,86,0,0
44,31.25,7,85,0,0
44,32.8125,7,86,0,0
44,34.375,7,85,0,0
44,56.25,7,83,0,0
44,57.8125,7,86,0,0
44,59.375,7,84,0,0
44,81.25,7,146,0,0
44,82.8125,7,176,0,0
44,84.375,7,205,0,0
44,106.25,7,191,0,0
44,107.8125,7,182,0,0
44,109.375,7,175,0,0
44,131.25,7,121,0,0
44,132.8125,7,121,0,0
44,134.375,7,117,0,0
44,156.25,7,104,0,0
44,157.8125,7,105,0,0
44,159.375,7,102,0,0
44,181.25,7,98,0,0
44,182.8125,7,99,0,0
44,184.375,7,97,0,0
44,206.25,7,94,0,0
44,207.8125,7,94,0,0
44,209.375,7,95,0,0
44,231.25,7,93,0,0
44,232.8125,7,95,0,0
44,234.375,7,95,0,0
45,6.25,7,91,0,0
45,7.8125,7,92,0,0
45,9.375,7,92,0,0
45,31.25,7,91,0,0
45,32.8125,7,90,0,0
45,34.375,7,93,0,0
45,56.25,7,90,0,0
45,57.8125,7,90,0,0
45,59.375,7,91,0,0
45,81.25,7,152,0,0
45,82.8125,7,180,0,0
45,84.375,7,206,0,0
45,106.25,7,193,0,0
45,107.8125,7,185,0,0
45,109.375,7,177,0,0
45,131.25,7,125,0,0
45,132.8125,7,124,0,0
45,134.375,7,123,0,0
45,156.25,7,111,0,0
45,157.8125,7,110,0,0
45,159.375,7,109,0,0
45,181.25,7,105,0,0
45,182.8125,7,105,0,0
45,184.375,7,104,0,0
45,206.25,7,101,0,0
45,207.8125,7,102,0,0
45,209.375,7,101,0,0
45,231.25,7,99,0,0
45,232.8125,7,100,0,0
45,234.375,7,100,0,0
46,6.25,7,101,0,0
46,7.8125,7,104,0,0
46,9.375,7,104,0,0
46,31.25,7,104,0,0
46,32.8125,7,104,0,0
46,34.375,7,103,0,0
46,56.25,7,101,0,0
46,57.8125,7,104,0,0
46,59.375,7,103,0,0
46,81.25,7,167,0,0
46,82.8125,7,198,0,0
46,84.375,7,227,0,0
46,106.25,7,209,0,0
46,107.8125,7,202,0,0
46,109.375,7,190,0,0
46,131.25,7,138,0,0
46,132.8125,7,137,0,0
46,134.375,7,135,0,0
46,156.25,7,122,0,0
46,157.8125,7,123,0,0
46,159.375,7,123,0,0
46,181.25,7,117,0,0
46,182.8125,7,118,0,0
46,184.375,7,116,0,0
46,206.25,7,113,0,0
46,207.8125,7,114,0,0
46,209.375,7,112,0,0
46,231.25,7,109,0,0
46,232.8125,7,112,0,0
46,234.375,7,110,0,0
47,6.25,7,102,0,0
47,7.8125,7,104,0,0
47,9.375,7,103,0,0
47,31.25,7,104,0,0
47,32.8125,7,103,0,0
47,34.375,7,104,0,0
47,56.25,7,104,0,0
47,57.8125,7,104,0,0
47,59.375,7,104,0,0
47,81.25,7,166,0,0
47,82.8125,7,197,0,0
47,84.375,7,227,0,0
47,106.25,7,209,0,0
47,107.8125,7,198,0,0
47,109.375,7,190,0,0
47,131.25,7,139,0,0
47,132.8125,7,136,0,0
47,134.375,7,136,0,0
47,156.25,7,122,0,0
47,157.8125,7,122,0,0
47,159.375,7,122,0,0
47,181.25,7,118,0,0
47,182.8125,7,117,0,0
47,184.375,7,117,0,0
47,206.25,7,114,0,0
47,207.8125,7,113,0,0
47,209.375,7,112,0,0
47,231.25,7,111,0,0
47,232.8125,7,111,0,0
47,234.375,7,110,0,0
48,6.25,7,104,0,0
48,7.8125,7,103,0,0
48,9.375,7,102,0,0
48,31.25,7,102,0,0
48,32.8125,7,104,0,0
48,34.375,7,103,0,0
48,56.25,7,102,0,0
48,57.8125,7,102,0,0
48,59.375,7,102,0,0
48,81.25,7,163,0,0
48,82.8125,7,193,0,0
48,84.375,7,221,0,0
48,106.25,7,208,0,0
48,107.8125,7,200,0,0
48,109.375,7,189,0,0
48,131.25,7,140,0,0
48,132.8125,7,135,0,0
48,134.375,7,135,0,0
48,156.25,7,123,0,0
48,157.8125,7,122,0,0
48,159.375,7,123,0,0
48,181.25,7,117,0,0
48,182.8125,7,117,0,0
48,184.375,7,118,0,0
48,206.25,7,113,0,0
48,207.8125,7,113,0,0
48,209.375,7,112,0,0
48,231.25,7,111,0,0
48,232.8125,7,111,0,0
48,234.375,7,111,0,0
49,6.25,7,105,0,0
49,7.8125,7,106,0,0
49,9.375,7,107,0,0
49,31.25,7,106,0,0
49,32.8125,7,106,0,0
49,34.375,7,107,0,0
49,56.25,7,106,0,0
49,57.8125,7,106,0,0
49,59.375,7,106,0,0
49,81.25,7,168,0,0
49,82.8125,7,195,0,0
49,84.375,7,222,0,0
49,106.25,7,206,0,0
49,107.8125,7,199,0,0
49,109.375,7,191,0,0
49,131.25,7,137,0,0
49,132.8125,7,137,0,0
49,134.375,7,137,0,0
49,156.25,7,124,0,0
49,157.8125,7,125,0,0
49,159.375,7,125,0,0
49,181.25,7,118,0,0
49,182.8125,7,121,0,0
49,184.375,7,120,0,0
49,206.25,7,117,0,0
49,207.8125,7,116,0,0
49,209.375,7,114,0,0
49,231.25,7,112,0,0
49,232.8125,7,114,0,0
49,234.375,7,114,0,0
50,6.25,7,108,0,0
50,7.8125,7,108,0,0
50,9.375,7,108,0,0
50,31.25,7,107,0,0
50,32.8125,7,108,0,0
50,34.375,7,109,0,0
50,56.25,7,107,0,0
50,57.8125,7,108,0,0
50,59.375,7,107,0,0
50,81.25,7,174,0,0
50,82.8125,7,204,0,0
50,84.375,7,238,0,0
50,106.25,7,217,0,0
50,107.8125,7,209,0,0
50,109.375,7,201,0,0
50,131.25,7,144,0,0
50,132.8125,7,142,0,0
50,134.375,7,142,0,0
50,156.25,7,130,0,0
50,157.8125,7,129,0,0
50,159.375,7,127,0,0
50,181.25,7,123,0,0
50,182.8125,7,121,0,0
50,184.375,7,122,0,0
50,206.25,7,119,0,0
50,207.8125,7,119,0,0
50,209.375,7,120,0,0
50,231.25,7,117,0,0
50,232.8125,7,117,0,0
50,234.375,7,116,0,0
51,6.25,7,98,0,0
51,7.8125,7,99,0,0
51,9.375,7,98,0,0
51,31.25,7,98,0,0
51,32.8125,7,98,0,0
51,34.375,7,95,0,0
51,56.25,7,98,0,0
51,57.8125,7,101,0,0
51,59.375,7,99,0,0
51,81.25,7,166,0,0
51,82.8125,7,202,0,0
51,84.375,7,232,0,0
51,106.25,7,213,0,0
51,107.8125,7,202,0,0
51,109.375,7,191,0,0
51,131.25,7,135,0,0
51,132.8125,7,135,0,0
51,134.375,7,133,0,0
51,156.25,7,119,0,0
51,157.8125,7,118,0,0
51,159.375,7,119,0,0
51,181.25,7,114,0,0
51,182.8125,7,113,0,0
51,184.375,7,113,0,0
51,206.25,7,109,0,0
51,207.8125,7,110,0,0
51,209.375,7,110,0,0
51,231.25,7,107,0,0
51,232.8125,7,108,0,0
51,234.375,7,107,0,0
52,6.25,7,100,0,0
52,7.8125,7,99,0,0
52,9.375,7,100,0,0
52,31.25,7,100,0,0
52,32.8125,7,101,0,0
52,34.375,7,100,0,0
52,56.25,7,101,0,0
52,57.8125,7,98,0,0
52,59.375,7,100,0,0
52,81.25,7,163,0,0
52,82.8125,7,195,0,0
52,84.375,7,227,0,0
52,106.25,7,212,0,0
52,107.8125,7,200,0,0
52,109.375,7,191,0,0
52,131.25,7,137,0,0
52,132.8125,7,134,0,0
52,134.375,7,134,0,0
52,156.25,7,121,0,0
52,157.8125,7,119,0,0
52,159.375,7,119,0,0
52,181.25,7,114,0,0
52,182.8125,7,116,0,0
52,184.375,7,115,0,0
52,206.25,7,110,0,0
52,207.8125,7,111,0,0
52,209.375,7,110,0,0
52,231.25,7,108,0,0
52,232.8125,7,107,0,0
52,234.375,7,108,0,0
53,6.25,7,102,0,0
53,7.8125,7,102,0,0
53,9.375,7,103,0,0
53,31.25,7,103,0,0
53,32.8125,7,104,0,0
53,34.375,7,102,0,0
53,56.25,7,104,0,0
53,57.8125,7,102,0,0
53,59.375,7,102,0,0
53,81.25,7,163,0,0
53,82.8125,7,190,0,0
53,84.375,7,217,0,0
53,106.25,7,203,0,0
53,107.8125,7,193,0,0
53,109.375,7,185,0,0
53,131.25,7,136,0,0
53,132.8125,7,132,0,0
53,134.375,7,133,0,0
53,156.25,7,120,0,0
53,157.8125,7,120,0,0
53,159.375,7,119,0,0
53,181.25,7,117,0,0
53,182.8125,7,117,0,0
53,184.375,7,114,0,0
53,206.25,7,113,0,0
53,207.8125,7,113,0,0
53,209.375,7,112,0,0
53,231.25,7,111,0,0
53,232.8125,7,111,0,0
53,234.375,7,109,0,0
54,6.25,7,89,0,0
54,7.8125,7,90,0,0
54,9.375,7,91,0,0
54,31.25,7,89,0,0
54,32.8125,7,92,0,0
54,34.375,7,93,0,0
54,56.25,7,90,0,0
54,57.8125,7,91,0,0
54,59.375,7,91,0,0
54,81.25,7,153,0,0
54,82.8125,7,182,0,0
54,84.375,7,210,0,0
54,106.25,7,193,0,0
54,107.8125,7,187,0,0
54,109.375,7,179,0,0
54,131.25,7,125,0,0
54,132.8125,7,125,0,0
54,134.375,7,124,0,0
54,156.25,7,109,0,0
54,157.8125,7,110,0,0
54,159.375,7,110,0,0
54,181.25,7,105,0,0
54,182.8125,7,104,0,0
54,184.375,7,104,0,0
54,206.25,7,101,0,0
54,207.8125,7,102,0,0
54,209.375,7,101,0,0
54,231.25,7,99,0,0
54,232.8125,7,98,0,0
54,234.375,7,100,0,0
55,6.25,7,100,0,0
55,7.8125,7,101,0,0
55,9.375,7,102,0,0
55,31.25,7,101,0,0
55,32.8125,7,100,0,0
55,34.375,7,103,0,0
55,56.25,7,101,0,0
55,57.8125,7,100,0,0
55,59.375,7,103,0,0
55,81.25,7,166,0,0
55,82.8125,7,199,0,0
55,84.375,7,226,0,0
55,106.25,7,209,0,0
55,107.8125,7,200,0,0
55,109.375,7,191,0,0
55,131.25,7,137,0,0
55,132.8125,7,136,0,0
55,134.375,7,135,0,0
55,156.25,7,121,0,0
55,157.8125,7,123,0,0
55,159.375,7,121,0,0
55,181.25,7,114,0,0
55,182.8125,7,115,0,0
55,184.375,7,118,0,0
55,206.25,7,111,0,0
55,207.8125,7,113,0,0
55,209.375,7,112,0,0
55,231.25,7,110,0,0
55,232.8125,7,111,0,0
55,234.375,7,111,0,0
56,6.25,7,88,0,0
56,7.8125,7,89,0,0
56,9.375,7,87,0,0
56,31.25,7,87,0,0
56,32.8125,7,90,0,0
56,34.375,7,90,0,0
56,56.25,7,87,0,0
56,57.8125,7,89,0,0
56,59.375,7,89,0,0
56,81.25,7,150,0,0
56,82.8125,7,177,0,0
56,84.375,7,208,0,0
56,106.25,7,191,0,0
56,107.8125,7,182,0,0
56,109.375,7,172,0,0
56,131.25,7,124,0,0
56,132.8125,7,120,0,0
56,134.375,7,119,0,0
56,156.25,7,107,0,0
56,157.8125,7,107,0,0
56,159.375,7,105,0,0
56,181.25,7,101,0,0
56,182.8125,7,103,0,0
56,184.375,7,101,0,0
56,206.25,7,99,0,0
56,207.8125,7,98,0,0
56,209.375,7,98,0,0
56,231.25,7,97,0,0
56,232.8125,7,97,0,0
56,234.375,7,95,0,0
57,6.25,7,77,0,0
57,7.8125,7,76,0,0
57,9.375,7,77,0,0
57,31.25,7,77,0,0
57,32.8125,7,77,0,0
57,34.375,7,77,0,0
57,56.25,7,77,0,0
57,57.8125,7,77,0,0
57,59.375,7,77,0,0
57,81.25,7,180,0,0
57,82.8125,7,226,0,0
57,84.375,7,271,0,0
57,106.25,7,218,0,0
57,107.8125,7,205,0,0
57,109.375,7,191,0,0
57,131.25,7,107,0,0
57,132.8125,7,105,0,0
57,134.375,7,102,0,0
57,156.25,7,84,0,0
57,157.8125,7,84,0,0
57,159.375,7,83,0,0
57,181.25,7,77,0,0
57,182.8125,7,78,0,0
57,184.375,7,79,0,0
57,206.25,7,77,0,0
57,207.8125,7,76,0,0
57,209.375,7,77,0,0
57,231.25,7,76,0,0
57,232.8125,7,77,0,0
57,234.375,7,78,0,0
58,6.25,7,98,0,0
58,7.8125,7,99,0,0
58,9.375,7,99,0,0
58,31.25,7,100,0,0
58,32.8125,7,97,0,0
58,34.375,7,98,0,0
58,56.25,7,97,0,0
58,57.8125,7,100,0,0
58,59.375,7,99,0,0
58,81.25,7,145,0,0
58,82.8125,7,167,0,0
58,84.375,7,191,0,0
58,106.25,7,217,0,0
58,107.8125,7,207,0,0
58,109.375,7,197,0,0
58,131.25,7,138,0,0
58,132.8125,7,136,0,0
58,134.375,7,137,0,0
58,156.25,7,120,0,0
58,157.8125,7,121,0,0
58,159.375,7,119,0,0
58,181.25,7,114,0,0
58,182.8125,7,114,0,0
58,184.375,7,114,0,0
58,206.25,7,111,0,0
58,207.8125,7,110,0,0
58,209.375,7,111,0,0
58,231.25,7,109,0,0
58,232.8125,7,108,0,0
58,234.375,7,107,0,0
59,6.25,7,101,0,0
59,7.8125,7,98,0,0
59,9.375,7,99,0,0
59,31.25,7,99,0,0
59,32.8125,7,100,0,0
59,34.375,7,99,0,0
59,56.25,7,100,0,0
59,57.8125,7,98,0,0
59,59.375,7,99,0,0
59,81.25,7,144,0,0
59,82.8125,7,166,0,0
59,84.375,7,189,0,0
59,106.25,7,217,0,0
59,107.8125,7,206,0,0
59,109.375,7,199,0,0
59,131.25,7,141,0,0
59,132.8125,7,136,0,0
59,134.375,7,136,0,0
59,156.25,7,122,0,0
59,157.8125,7,119,0,0
59,159.375,7,121,0,0
59,181.25,7,116,0,0
59,182.8125,7,115,0,0
59,184.375,7,114,0,0
59,206.25,7,113,0,0
59,207.8125,7,113,0,0
59,209.375,7,110,0,0
59,231.25,7,110,0,0
59,232.8125,7,109,0,0
59,234.375,7,110,0,0
60,6.25,7,104,0,0
60,7.8125,7,104,0,0
60,9.375,7,102,0,0
60,31.25,7,103,0,0
60,32.8125,7,102,0,0
60,34.375,7,102,0,0
60,56.25,7,103,0,0
60,57.8125,7,103,0,0
60,59.375,7,104,0,0
60,81.25,7,148,0,0
60,82.8125,7,169,0,0
60,84.375,7,191,0,0
60,106.25,7,216,0,0
60,107.8125,7,207,0,0
60,109.375,7,198,0,0
60,131.25,7,141,0,0
60,132.8125,7,140,0,0
60,134.375,7,138,0,0
60,156.25,7,126,0,0
60,157.8125,7,126,0,0
60,159.375,7,124,0,0
60,181.25,7,119,0,0
60,182.8125,7,119,0,0
60,184.375,7,118,0,0
60,206.25,7,115,0,0
60,207.8125,7,115,0,0
60,209.375,7,114,0,0
60,231.25,7,113,0,0
60,232.8125,7,111,0,0
60,234.375,7,113,0,0
61,6.25,7,104,0,0
61,7.8125,7,105,0,0
61,9.375,7,104,0,0
61,31.25,7,104,0,0
61,32.8125,7,103,0,0
61,34.375,7,105,0,0
61,56.25,7,103,0,0
61,57.8125,7,105,0,0
61,59.375,7,104,0,0
61,81.25,7,146,0,0
61,82.8125,7,168,0,0
61,84.375,7,193,0,0
61,106.25,7,215,0,0
61,107.8125,7,206,0,0
61,109.375,7,196,0,0
61,131.25,7,142,0,0
61,132.8125,7,139,0,0
61,134.375,7,139,0,0
61,156.25,7,124,0,0
61,157.8125,7,125,0,0
61,159.375,7,125,0,0
61,181.25,7,116,0,0
61,182.8125,7,118,0,0
61,184.375,7,117,0,0
61,206.25,7,115,0,0
61,207.8125,7,114,0,0
61,209.375,7,115,0,0
61,231.25,7,110,0,0
61,232.8125,7,113,0,0
61,234.375,7,110,0,0
62,6.25,7,101,0,0
62,7.8125,7,102,0,0
62,9.375,7,101,0,0
62,31.25,7,102,0,0
62,32.8125,7,102,0,0
62,34.375,7,101,0,0
62,56.25,7,100,0,0
62,57.8125,7,101,0,0
62,59.375,7,101,0,0
62,81.25,7,146,0,0
62,82.8125,7,170,0,0
62,84.375,7,191,0,0
62,106.25,7,215,0,0
62,107.8125,7,205,0,0
62,109.375,7,197,0,0
62,131.25,7,139,0,0
62,132.8125,7,139,0,0
62,134.375,7,137,0,0
62,156.25,7,123,0,0
62,157.8125,7,123,0,0
62,159.375,7,121,0,0
62,181.25,7,117,0,0
62,182.8125,7,119,0,0
62,184.375,7,116,0,0
62,206.25,7,115,0,0
62,207.8125,7,113,0,0
62,209.375,7,111,0,0
62,231.25,7,111,0,0
62,232.8125,7,109,0,0
62,234.375,7,111,0,0
63,6.25,7,99,0,0
63,7.8125,7,99,0,0
63,9.375,7,100,0,0
63,31.25,7,99,0,0
63,32.8125,7,99,0,0
63,34.375,7,100,0,0
63,56.25,7,98,0,0
63,57.8125,7,99,0,0
63,59.375,7,99,0,0
63,81.25,7,144,0,0
63,82.8125,7,168,0,0
63,84.375,7,194,0,0
63,106.25,7,218,0,0
63,107.8125,7,208,0,0
63,109.375,7,199,0,0
63,131.25,7,138,0,0
63,132.8125,7,137,0,0
63,134.375,7,135,0,0
63,156.25,7,120,0,0
63,157.8125,7,119,0,0
63,159.375,7,119,0,0
63,181.25,7,112,0,0
63,182.8125,7,116,0,0
63,184.375,7,114,0,0
63,206.25,7,111,0,0
63,207.8125,7,111,0,0
63,209.375,7,111,0,0
63,231.25,7,109,0,0
63,232.8125,7,109,0,0
63,234.375,7,106,0,0
64,6.25,7,95,0,0
64,7.8125,7,97,0,0
64,9.375,7,97,0,0
64,31.25,7,97,0,0
64,32.8125,7,97,0,0
64,34.375,7,97,0,0
64,56.25,7,99,0,0
64,57.8125,7,94,0,0
64,59.375,7,98,0,0
64,81.25,7,143,0,0
64,82.8125,7,166,0,0
64,84.375,7,191,0,0
64,106.25,7,214,0,0
64,107.8125,7,205,0,0
64,109.375,7,197,0,0
64,131.25,7,137,0,0
64,132.8125,7,136,0,0
64,134.375,7,135,0,0
64,156.25,7,120,0,0
64,157.8125,7,117,0,0
64,159.375,7,119,0,0
64,181.25,7,113,0,0
64,182.8125,7,113,0,0
64,184.375,7,113,0,0
64,206.25,7,107,0,0
64,207.8125,7,109,0,0
64,209.375,7,110,0,0
64,231.25,7,107,0,0
64,232.8125,7,106,0,0
64,234.375,7,104,0,0
65,6.25,7,102,0,0
65,7.8125,7,102,0,0
65,9.375,7,102,0,0
65,31.25,7,100,0,0
65,32.8125,7,103,0,0
65,34.375,7,101,0,0
65,56.25,7,101,0,0
65,57.8125,7,103,0,0
65,59.375,7,102,0,0
65,81.25,7,144,0,0
65,82.8125,7,166,0,0
65,84.375,7,189,0,0
65,106.25,7,214,0,0
65,107.8125,7,204,0,0
65,109.375,7,195,0,0
65,131.25,7,140,0,0
65,132.8125,7,139,0,0
65,134.375,7,137,0,0
65,156.25,7,123,0,0
65,157.8125,7,123,0,0
65,159.375,7,122,0,0
65,181.25,7,117,0,0
65,182.8125,7,117,0,0
65,184.375,7,117,0,0
65,206.25,7,114,0,0
65,207.8125,7,111,0,0
65,209.375,7,111,0,0
65,231.25,7,110,0,0
65,232.8125,7,110,0,0
65,234.375,7,110,0,0
66,6.25,7,101,0,0
66,7.8125,7,99,0,0
66,9.375,7,100,0,0
66,31.25,7,99,0,0
66,32.8125,7,101,0,0
66,34.375,7,100,0,0
66,56.25,7,100,0,0
66,57.8125,7,100,0,0
66,59.375,7,100,0,0
66,81.25,7,165,0,0
66,82.8125,7,195,0,0
66,84.375,7,227,0,0
66,106.25,7,210,0,0
66,107.8125,7,201,0,0
66,109.375,7,194,0,0
66,131.25,7,137,0,0
66,132.8125,7,137,0,0
66,134.375,7,134,0,0
66,156.25,7,120,0,0
66,157.8125,7,121,0,0
66,159.375,7,120,0,0
66,181.25,7,115,0,0
66,182.8125,7,113,0,0
66,184.375,7,113,0,0
66,206.25,7,111,0,0
66,207.8125,7,110,0,0
66,209.375,7,111,0,0
66,231.25,7,108,0,0
66,232.8125,7,109,0,0
66,234.375,7,109,0,0
67,6.25,7,100,0,0
67,7.8125,7,99,0,0
67,9.375,7,99,0,0
67,31.25,7,99,0,0
67,32.8125,7,98,0,0
67,34.375,7,98,0,0
67,56.25,7,98,0,0
67,57.8125,7,98,0,0
67,59.375,7,99,0,0
67,81.25,7,141,0,0
67,82.8125,7,165,0,0
67,84.375,7,189,0,0
67,106.25,7,217,0,0
67,107.8125,7,206,0,0
67,109.375,7,197,0,0
67,131.25,7,138,0,0
67,132.8125,7,136,0,0
67,134.375,7,136,0,0
67,156.25,7,121,0,0
67,157.8125,7,119,0,0
67,159.375,7,122,0,0
67,181.25,7,115,0,0
67,182.8125,7,117,0,0
67,184.375,7,114,0,0
67,206.25,7,111,0,0
67,207.8125,7,111,0,0
67,209.375,7,111,0,0
67,231.25,7,108,0,0
