Channel,Amplitude,mean,std
141,200,677.0,
141,300,923.0,
142,100,305.0,
142,200,696.0,
142,300,923.0,
143,100,285.0,
143,200,673.0,
143,300,923.0,
144,100,298.0,
144,200,688.0,
144,300,923.0,
145,100,301.0,
145,200,682.0,
145,300,923.0,
146,100,301.0,
146,200,686.0,
146,300,923.0,
147,100,309.0,
147,200,714.0,
147,300,923.0,
148,100,299.0,
148,200,686.0,
148,300,923.0,
149,100,271.0,
149,200,658.0,
149,300,923.0,
150,100,270.0,
150,200,646.0,
150,300,923.0,
151,100,-100.0,
151,200,-100.0,
151,300,-100.0,
