FPGA,DAC,Condition,Channel,mean,std,Pedestal,mean_corr,std_corr
209,300,NoHV,93,824.6,11.193748255164579,89.0,735.6,11.193748255164579
209,300,NoHV,96,843.8,8.167006795638176,90.0,753.8,8.167006795638176
209,300,NoHV,97,757.8,7.259476565152609,88.0,669.8,7.259476565152609
209,300,NoHV,98,812.4,4.5607017003965495,86.0,726.4,4.5607017003965495
209,300,NoHV,99,807.4,3.049590136395382,86.0,721.4,3.049590136395382
209,300,NoHV,100,799.6,8.018728078691794,85.0,714.6,8.018728078691794
209,300,NoHV,101,784.8,7.596051605933193,89.0,695.8,7.596051605933193
209,300,NoHV,102,784.8,5.2630789467763055,87.0,697.8,5.2630789467763055
209,300,NoHV,103,909.4,38.79175170058708,73.0,836.4,38.79175170058708
209,300,NoHV,105,782.8,5.890670590009263,85.0,697.8,5.890670590009263
209,300,NoHV,106,783.0,6.123724356957945,88.0,695.0,6.123724356957945
209,300,NoHV,107,800.4,4.827007354458868,87.0,713.4,4.827007354458868
209,300,NoHV,108,772.4,4.393176527297757,86.0,686.4,4.393176527297757
209,300,NoHV,109,792.2,6.3007936008093575,86.0,706.2,6.3007936008093575
209,300,NoHV,110,813.2,5.495452665613638,86.0,727.2,5.495452665613638
209,300,NoHV,111,763.6,5.549774770204644,85.0,678.6,5.549774770204644
209,300,NoHV,112,811.2,5.585696017507588,84.0,727.2,5.585696017507588
209,300,NoHV,115,868.0,4.301162633521313,84.0,784.0,4.301162633521313
209,300,NoHV,116,797.8,2.8635642126552647,80.0,717.8,2.8635642126552647
209,300,NoHV,117,806.6,1.140175425099143,79.0,727.6,1.140175425099143
209,300,NoHV,118,871.4,6.730527468185544,91.0,780.4,6.730527468185544
209,300,NoHV,119,847.8,3.5637059362410937,86.0,761.8,3.5637059362410937
209,300,NoHV,120,796.2,2.3874672772626813,81.0,715.2,2.3874672772626813
209,300,NoHV,121,785.0,2.9154759474226504,80.0,705.0,2.9154759474226504
209,300,NoHV,122,795.6,3.049590136395376,79.0,716.6,3.049590136395376
209,300,NoHV,124,821.6,3.577708763999666,82.0,739.6,3.577708763999666
209,300,NoHV,125,826.2,1.3038404810405417,82.0,744.2,1.3038404810405417
209,300,NoHV,126,796.6,2.073644135332766,79.0,717.6,2.073644135332766
209,300,NoHV,127,824.0,4.847679857416329,80.0,744.0,4.847679857416329
209,300,NoHV,128,835.6,2.073644135332775,83.0,752.6,2.073644135332775
209,300,NoHV,129,840.4,3.71483512420133,82.0,758.4,3.71483512420133
209,300,NoHV,130,836.2,2.387467277262662,84.0,752.2,2.387467277262662
209,300,NoHV,131,844.2,1.7888543819998186,83.0,761.2,1.7888543819998186
209,300,NoHV,134,818.6,4.72228758124704,81.0,737.6,4.72228758124704
209,300,NoHV,135,822.6,2.4083189157584615,84.0,738.6,2.4083189157584615
209,300,NoHV,136,812.0,3.082207001484488,82.0,730.0,3.082207001484488
209,300,NoHV,137,814.4,2.607680962081067,82.0,732.4,2.607680962081067
209,300,NoHV,138,831.2,2.1679483388678644,84.0,747.2,2.1679483388678644
209,300,NoHV,139,805.2,4.816637831516908,80.0,725.2,4.816637831516908
209,300,NoHV,140,828.6,3.2093613071762386,84.0,744.6,3.2093613071762386
209,300,NoHV,141,803.8,6.09918027279075,85.0,718.8,6.09918027279075
209,300,NoHV,143,822.0,5.338539126015667,83.0,739.0,5.338539126015667
209,300,NoHV,144,801.4,4.979959839195483,84.0,717.4,4.979959839195483
209,300,NoHV,145,738.8,1.6431676725154862,80.0,658.8,1.6431676725154862
209,300,NoHV,146,742.0,2.449489742783191,62.0,680.0,2.449489742783191
209,300,NoHV,147,782.2,2.683281572999732,81.0,701.2,2.683281572999732
209,300,NoHV,148,803.2,6.016643582596523,82.0,721.2,6.016643582596523
209,300,NoHV,149,836.4,3.50713558335004,84.0,752.4,3.50713558335004
209,300,NoHV,150,780.6,6.804410334481615,73.0,707.6,6.804410334481615
209,400,HV,1,1014.2,7.596051605933161,81.0,933.2,7.596051605933161
209,400,HV,2,1019.2,3.193743884534274,79.0,940.2,3.193743884534274
209,400,HV,3,999.8,5.310367218940716,79.0,920.8,5.310367218940716
209,400,HV,4,999.6,3.6469165057620994,78.0,921.6,3.6469165057620994
209,400,HV,5,998.4,6.426507605223857,81.0,917.4,6.426507605223857
209,400,HV,6,1019.6,3.1304951684997016,79.0,940.6,3.1304951684997016
209,400,HV,7,988.4,6.348228099241556,81.0,907.4,6.348228099241556
209,400,HV,8,1001.6,6.308724118235002,79.0,922.6,6.308724118235002
209,400,HV,10,981.6,8.734987120768983,81.0,900.6,8.734987120768983
209,400,HV,11,1007.6,3.5071355833500237,95.0,912.6,3.5071355833500237
209,400,HV,12,1016.4,4.5607017003965495,87.0,929.4,4.5607017003965495
209,400,HV,13,984.6,5.6833088953531385,78.0,906.6,5.6833088953531385
209,400,HV,14,1015.8,4.764451699828632,81.0,934.8,4.764451699828632
209,400,HV,15,972.0,7.1763500472036625,80.0,892.0,7.1763500472036625
209,400,HV,16,1009.8,6.140032573203503,78.0,931.8,6.140032573203503
209,400,HV,17,992.0,2.91547594742266,79.0,913.0,2.91547594742266
209,400,HV,20,1001.4,9.289779329994872,80.0,921.4,9.289779329994872
209,400,HV,21,994.6,9.914635646356343,78.0,916.6,9.914635646356343
209,400,HV,22,995.2,1.9235384061671426,77.0,918.2,1.9235384061671426
209,400,HV,23,997.6,5.504543577809158,78.0,919.6,5.504543577809158
209,400,HV,24,993.6,4.2778499272414825,79.0,914.6,4.2778499272414825
209,400,HV,25,986.0,6.6332495807108,79.0,907.0,6.6332495807108
209,400,HV,26,994.2,8.074651695274534,77.0,917.2,8.074651695274534
209,400,HV,27,987.2,1.3038404810405362,79.0,908.2,1.3038404810405362
209,400,HV,29,980.0,3.082207001484478,78.0,902.0,3.082207001484478
209,400,HV,30,965.8,3.193743884534274,79.0,886.8,3.193743884534274
209,400,HV,31,969.8,3.4205262752974153,81.0,888.8,3.4205262752974153
209,400,HV,32,1003.2,6.685805860178697,81.0,922.2,6.685805860178697
209,400,HV,33,965.2,3.7013511046643535,79.0,886.2,3.7013511046643535
209,400,HV,34,1023.0,0.0,79.0,944.0,0.0
209,400,HV,35,967.2,2.774887385102335,75.0,892.2,2.774887385102335
209,400,HV,36,976.6,4.335896677735757,77.0,899.6,4.335896677735757
209,400,HV,39,1023.0,0.0,81.0,942.0,0.0
209,400,HV,40,1023.0,0.0,79.0,944.0,0.0
209,400,HV,41,1023.0,0.0,83.0,940.0,0.0
209,400,HV,42,979.6,2.190890230020667,82.0,897.6,2.190890230020667
209,400,HV,43,948.6,1.9493588689617958,80.0,868.6,1.9493588689617958
209,400,HV,44,966.6,3.209361307176241,77.0,889.6,3.209361307176241
209,400,HV,45,935.2,1.4832396974191335,79.0,856.2,1.4832396974191335
209,400,HV,46,966.0,3.0000000000000058,79.0,887.0,3.0000000000000058
209,400,HV,48,942.0,1.2247448713916007,80.0,862.0,1.2247448713916007
209,400,HV,49,927.6,2.607680962081059,81.0,846.6,2.607680962081059
209,400,HV,50,994.2,4.549725266430935,98.0,896.2,4.549725266430935
209,400,HV,51,973.2,1.0954451150103466,77.0,896.2,1.0954451150103466
209,400,HV,52,973.0,3.6742346141747566,81.0,892.0,3.6742346141747566
209,400,HV,53,943.6,3.577708763999673,81.0,862.6,3.577708763999673
209,400,HV,54,945.8,2.4899799195977383,81.0,864.8,2.4899799195977383
209,400,HV,55,973.0,3.3166247903554096,77.0,896.0,3.3166247903554096
209,400,HV,58,980.2,2.0493901531919048,79.0,901.2,2.0493901531919048
209,400,HV,59,956.2,4.024922359499623,81.0,875.2,4.024922359499623
209,400,HV,60,965.8,3.3466401061363067,81.0,884.8,3.3466401061363067
209,400,HV,61,957.8,4.494441010848833,80.0,877.8,4.494441010848833
209,400,HV,62,965.0,4.690415759823424,79.0,886.0,4.690415759823424
209,400,HV,63,973.0,3.5355339059327378,79.0,894.0,3.5355339059327378
209,400,HV,64,962.6,6.34822809924155,79.0,883.6,6.34822809924155
209,400,HV,65,958.0,3.9370039370059056,82.0,876.0,3.9370039370059056
209,400,HV,67,943.0,3.605551275463989,78.0,865.0,3.605551275463989
209,400,HV,68,973.0,6.324555320336759,79.0,894.0,6.324555320336759
209,400,HV,69,949.8,4.266145801540309,78.0,871.8,4.266145801540309
209,400,HV,70,944.0,3.162277660168384,81.0,863.0,3.162277660168384
209,400,HV,71,946.4,1.5165750888103116,80.0,866.4,1.5165750888103116
209,400,HV,72,972.4,3.577708763999673,82.0,890.4,3.577708763999673
209,400,HV,73,936.2,4.38178046004132,79.0,857.2,4.38178046004132
209,400,HV,74,950.8,6.058052492344369,77.0,873.8,6.058052492344369
209,400,HV,77,982.2,7.596051605933166,79.0,903.2,7.596051605933166
209,400,HV,78,994.2,7.328028384224513,82.0,912.2,7.328028384224513
209,400,HV,79,999.2,3.9623225512317957,79.0,920.2,3.9623225512317957
209,400,HV,80,985.6,2.302172886644264,79.0,906.6,2.302172886644264
209,400,HV,81,979.2,4.086563348340516,80.0,899.2,4.086563348340516
209,400,HV,82,990.6,6.877499545619755,83.0,907.6,6.877499545619755
209,400,HV,83,974.6,1.6733200530681545,81.0,893.6,1.6733200530681545
209,400,HV,84,1001.8,3.962322551231794,78.0,923.8,3.962322551231794
209,400,HV,86,994.6,5.366563145999495,79.0,915.6,5.366563145999495
209,400,HV,87,990.2,3.834057902536163,81.0,909.2,3.834057902536163
209,400,HV,88,1007.4,4.615192303685726,80.0,927.4,4.615192303685726
209,400,HV,89,994.2,4.207136793592528,77.0,917.2,4.207136793592528
209,400,HV,90,1023.0,0.0,105.0,918.0,0.0
209,400,HV,91,984.8,7.791020472312984,81.0,903.8,7.791020472312984
209,400,HV,92,984.0,4.636809247747862,80.0,904.0,4.636809247747862
209,400,HV,93,980.6,4.979959839195497,79.0,901.6,4.979959839195497
209,400,HV,96,1004.2,5.44977063737549,80.0,924.2,5.44977063737549
209,400,HV,97,982.4,7.503332592921633,79.0,903.4,7.503332592921633
209,400,HV,98,998.2,2.774887385102317,79.0,919.2,2.774887385102317
209,400,HV,99,986.0,2.915475947422638,79.0,907.0,2.915475947422638
209,400,HV,100,988.6,2.8809720581775813,81.0,907.6,2.8809720581775813
209,400,HV,101,1000.8,4.438468204234436,83.0,917.8,4.438468204234436
209,400,HV,102,1001.2,5.630275304103708,77.0,924.2,5.630275304103708
209,400,HV,103,1011.6,2.0736441353327697,74.0,937.6,2.0736441353327697
209,400,HV,105,975.2,1.7888543819998166,78.0,897.2,1.7888543819998166
209,400,HV,106,976.0,2.9154759474226393,77.0,899.0,2.9154759474226393
209,400,HV,107,983.6,2.302172886644267,79.0,904.6,2.302172886644267
209,400,HV,108,993.4,5.594640292279751,81.0,912.4,5.594640292279751
209,400,HV,109,977.4,1.673320053068163,79.0,898.4,1.673320053068163
209,400,HV,110,977.0,2.345207879911715,79.0,898.0,2.345207879911715
209,400,HV,111,968.8,2.683281572999743,79.0,889.8,2.683281572999743
209,400,HV,112,979.4,1.9493588689617938,79.0,900.4,1.9493588689617938
209,400,HV,115,985.6,2.6076809620810564,81.0,904.6,2.6076809620810564
209,400,HV,116,958.2,2.863564212655275,80.0,878.2,2.863564212655275
209,400,HV,117,958.2,2.3874672772626693,79.0,879.2,2.3874672772626693
209,400,HV,118,993.0,2.6457513110645814,92.0,901.0,2.6457513110645814
209,400,HV,119,1002.6,1.816590212458498,83.0,919.6,1.816590212458498
209,400,HV,120,963.8,2.5884358211089573,78.0,885.8,2.5884358211089573
209,400,HV,121,980.0,1.414213562373085,78.0,902.0,1.414213562373085
209,400,HV,122,992.2,2.8635642126552674,77.0,915.2,2.8635642126552674
209,400,HV,124,959.8,2.2803508501982814,81.0,878.8,2.2803508501982814
209,400,HV,125,983.6,1.9493588689617938,78.0,905.6,1.9493588689617938
209,400,HV,126,977.0,2.449489742783175,77.0,900.0,2.449489742783175
209,400,HV,127,978.2,2.774887385102325,80.0,898.2,2.774887385102325
209,400,HV,128,991.0,1.2247448713915803,79.0,912.0,1.2247448713915803
209,400,HV,129,986.4,3.2863353450309982,82.0,904.4,3.2863353450309982
209,400,HV,130,1001.6,2.9664793948382613,81.0,920.6,2.9664793948382613
209,400,HV,131,997.8,3.114482300479495,80.0,917.8,3.114482300479495
209,400,HV,134,996.0,1.0,77.0,919.0,1.0
209,400,HV,135,982.2,2.0493901531919048,80.0,902.2,2.0493901531919048
209,400,HV,136,984.0,2.915475947422649,80.0,904.0,2.915475947422649
209,400,HV,137,976.4,3.2093613071762377,81.0,895.4,3.2093613071762377
209,400,HV,138,1003.2,1.095445115010327,81.0,922.2,1.095445115010327
209,400,HV,139,977.6,2.30217288664427,79.0,898.6,2.30217288664427
209,400,HV,140,979.6,4.098780306383827,79.0,900.6,4.098780306383827
209,400,HV,141,969.0,1.2247448713915978,79.0,890.0,1.2247448713915978
209,400,HV,143,977.6,2.073644135332768,79.0,898.6,2.073644135332768
209,400,HV,144,984.4,4.505552130427533,81.0,903.4,4.505552130427533
209,400,HV,145,949.8,2.1679483388678773,79.0,870.8,2.1679483388678773
209,400,HV,146,960.8,3.6331804249169903,58.0,902.8,3.6331804249169903
209,400,HV,147,974.2,1.0954451150103173,79.0,895.2,1.0954451150103173
209,400,HV,148,967.6,1.8165902124584825,77.0,890.6,1.8165902124584825
209,400,HV,149,974.0,2.0,78.0,896.0,2.0
209,400,HV,150,970.8,3.033150177620609,70.0,900.8,3.033150177620609
209,400,NoHV,1,1023.0,0.0,101.0,922.0,0.0
209,400,NoHV,2,1023.0,0.0,96.0,927.0,0.0
209,400,NoHV,3,1023.0,0.0,95.0,928.0,0.0
209,400,NoHV,4,1023.0,0.0,95.0,928.0,0.0
209,400,NoHV,5,1023.0,0.0,97.0,926.0,0.0
209,400,NoHV,6,1023.0,0.0,95.0,928.0,0.0
209,400,NoHV,7,1023.0,0.0,95.0,928.0,0.0
209,400,NoHV,8,1023.0,0.0,95.0,928.0,0.0
209,400,NoHV,10,1023.0,0.0,94.0,929.0,0.0
209,400,NoHV,11,1023.0,0.0,107.0,916.0,0.0
209,400,NoHV,12,1023.0,0.0,102.0,921.0,0.0
209,400,NoHV,13,1023.0,0.0,94.0,929.0,0.0
209,400,NoHV,14,1023.0,0.0,97.0,926.0,0.0
209,400,NoHV,15,1023.0,0.0,93.0,930.0,0.0
209,400,NoHV,16,1023.0,0.0,95.0,928.0,0.0
209,400,NoHV,17,1023.0,0.0,93.0,930.0,0.0
209,400,NoHV,20,1023.0,0.0,95.0,928.0,0.0
209,400,NoHV,21,1023.0,0.0,93.0,930.0,0.0
209,400,NoHV,22,1023.0,0.0,91.0,932.0,0.0
209,400,NoHV,23,1023.0,0.0,95.0,928.0,0.0
209,400,NoHV,24,1023.0,0.0,93.0,930.0,0.0
209,400,NoHV,25,1023.0,0.0,93.0,930.0,0.0
209,400,NoHV,26,1023.0,0.0,91.0,932.0,0.0
209,400,NoHV,27,1023.0,0.0,92.0,931.0,0.0
209,400,NoHV,29,1023.0,0.0,87.0,936.0,0.0
209,400,NoHV,30,1023.0,0.0,92.0,931.0,0.0
209,400,NoHV,31,1023.0,0.0,89.0,934.0,0.0
209,400,NoHV,32,1023.0,0.0,87.0,936.0,0.0
209,400,NoHV,33,1023.0,0.0,91.0,932.0,0.0
209,400,NoHV,34,1023.0,0.0,91.0,932.0,0.0
209,400,NoHV,35,1023.0,0.0,84.0,939.0,0.0
209,400,NoHV,36,1023.0,0.0,91.0,932.0,0.0
209,400,NoHV,39,1023.0,0.0,81.0,942.0,0.0
209,400,NoHV,40,1023.0,0.0,79.0,944.0,0.0
209,400,NoHV,41,1023.0,0.0,81.0,942.0,0.0
209,400,NoHV,42,1023.0,0.0,79.0,944.0,0.0
209,400,NoHV,43,1023.0,0.0,84.0,939.0,0.0
209,400,NoHV,44,1023.0,0.0,80.0,943.0,0.0
209,400,NoHV,45,1023.0,0.0,80.0,943.0,0.0
209,400,NoHV,46,1023.0,0.0,82.0,941.0,0.0
209,400,NoHV,48,1023.0,0.0,81.0,942.0,0.0
209,400,NoHV,49,1003.4,3.3615472627943195,83.0,920.4,3.3615472627943195
209,400,NoHV,50,1023.0,0.0,101.0,922.0,0.0
209,400,NoHV,51,1023.0,0.0,79.0,944.0,0.0
209,400,NoHV,52,1023.0,0.0,85.0,938.0,0.0
209,400,NoHV,53,1023.0,0.0,80.0,943.0,0.0
209,400,NoHV,54,1023.0,0.0,82.0,941.0,0.0
209,400,NoHV,55,1023.0,0.0,81.0,942.0,0.0
209,400,NoHV,58,1023.0,0.0,85.0,938.0,0.0
209,400,NoHV,59,1023.0,0.0,81.0,942.0,0.0
209,400,NoHV,60,1023.0,0.0,85.0,938.0,0.0
209,400,NoHV,61,1023.0,0.0,85.0,938.0,0.0
209,400,NoHV,62,1023.0,0.0,86.0,937.0,0.0
209,400,NoHV,63,1023.0,0.0,90.0,933.0,0.0
209,400,NoHV,64,1023.0,0.0,83.0,940.0,0.0
209,400,NoHV,65,1023.0,0.0,91.0,932.0,0.0
209,400,NoHV,67,1023.0,0.0,88.0,935.0,0.0
209,400,NoHV,68,1023.0,0.0,86.0,937.0,0.0
209,400,NoHV,69,1023.0,0.0,86.0,937.0,0.0
209,400,NoHV,70,1023.0,0.0,83.0,940.0,0.0
209,400,NoHV,71,1023.0,0.0,85.0,938.0,0.0
209,400,NoHV,72,1023.0,0.0,83.0,940.0,0.0
209,400,NoHV,73,1023.0,0.0,85.0,938.0,0.0
209,400,NoHV,74,1023.0,0.0,87.0,936.0,0.0
209,400,NoHV,77,1023.0,0.0,89.0,934.0,0.0
209,400,NoHV,78,1023.0,0.0,90.0,933.0,0.0
209,400,NoHV,79,1023.0,0.0,92.0,931.0,0.0
209,400,NoHV,80,1023.0,0.0,89.0,934.0,0.0
209,400,NoHV,81,1023.0,0.0,89.0,934.0,0.0
209,400,NoHV,82,1023.0,0.0,91.0,932.0,0.0
209,400,NoHV,83,1023.0,0.0,86.0,937.0,0.0
209,400,NoHV,84,1023.0,0.0,86.0,937.0,0.0
209,400,NoHV,86,1023.0,0.0,86.0,937.0,0.0
209,400,NoHV,87,1023.0,0.0,91.0,932.0,0.0
209,400,NoHV,88,1023.0,0.0,92.0,931.0,0.0
209,400,NoHV,89,1023.0,0.0,85.0,938.0,0.0
209,400,NoHV,90,1023.0,0.0,111.0,912.0,0.0
209,400,NoHV,91,1023.0,0.0,91.0,932.0,0.0
209,400,NoHV,92,1023.0,0.0,89.0,934.0,0.0
209,400,NoHV,93,1023.0,0.0,89.0,934.0,0.0
209,400,NoHV,96,1023.0,0.0,90.0,933.0,0.0
209,400,NoHV,97,1022.6,0.8944271909999143,88.0,934.6,0.8944271909999143
209,400,NoHV,98,1023.0,0.0,86.0,937.0,0.0
209,400,NoHV,99,1023.0,0.0,86.0,937.0,0.0
209,400,NoHV,100,1023.0,0.0,85.0,938.0,0.0
209,400,NoHV,101,1023.0,0.0,89.0,934.0,0.0
209,400,NoHV,102,1023.0,0.0,87.0,936.0,0.0
209,400,NoHV,103,1023.0,0.0,73.0,950.0,0.0
209,400,NoHV,105,1023.0,0.0,85.0,938.0,0.0
209,400,NoHV,106,1023.0,0.0,88.0,935.0,0.0
209,400,NoHV,107,1023.0,0.0,87.0,936.0,0.0
209,400,NoHV,108,1023.0,0.0,86.0,937.0,0.0
209,400,NoHV,109,1023.0,0.0,86.0,937.0,0.0
209,400,NoHV,110,1023.0,0.0,86.0,937.0,0.0
209,400,NoHV,111,1023.0,0.0,85.0,938.0,0.0
209,400,NoHV,112,1023.0,0.0,84.0,939.0,0.0
209,400,NoHV,115,1023.0,0.0,84.0,939.0,0.0
209,400,NoHV,116,1023.0,0.0,80.0,943.0,0.0
209,400,NoHV,117,1023.0,0.0,79.0,944.0,0.0
209,400,NoHV,118,1023.0,0.0,91.0,932.0,0.0
209,400,NoHV,119,1023.0,0.0,86.0,937.0,0.0
209,400,NoHV,120,1023.0,0.0,81.0,942.0,0.0
209,400,NoHV,121,1023.0,0.0,80.0,943.0,0.0
209,400,NoHV,122,1023.0,0.0,79.0,944.0,0.0
209,400,NoHV,124,1023.0,0.0,82.0,941.0,0.0
209,400,NoHV,125,1023.0,0.0,82.0,941.0,0.0
209,400,NoHV,126,1023.0,0.0,79.0,944.0,0.0
209,400,NoHV,127,1023.0,0.0,80.0,943.0,0.0
209,400,NoHV,128,1023.0,0.0,83.0,940.0,0.0
209,400,NoHV,129,1023.0,0.0,82.0,941.0,0.0
209,400,NoHV,130,1023.0,0.0,84.0,939.0,0.0
209,400,NoHV,131,1023.0,0.0,83.0,940.0,0.0
209,400,NoHV,134,1023.0,0.0,81.0,942.0,0.0
209,400,NoHV,135,1023.0,0.0,84.0,939.0,0.0
209,400,NoHV,136,1023.0,0.0,82.0,941.0,0.0
209,400,NoHV,137,1023.0,0.0,82.0,941.0,0.0
209,400,NoHV,138,1023.0,0.0,84.0,939.0,0.0
209,400,NoHV,139,1023.0,0.0,80.0,943.0,0.0
209,400,NoHV,140,1023.0,0.0,84.0,939.0,0.0
209,400,NoHV,141,1023.0,0.0,85.0,938.0,0.0
209,400,NoHV,143,1023.0,0.0,83.0,940.0,0.0
209,400,NoHV,144,1023.0,0.0,84.0,939.0,0.0
209,400,NoHV,145,1004.4,3.9115214431215843,80.0,924.4,3.9115214431215843
209,400,NoHV,146,1014.6,4.33589667773576,62.0,952.6,4.33589667773576
209,400,NoHV,147,1023.0,0.0,81.0,942.0,0.0
209,400,NoHV,148,1023.0,0.0,82.0,941.0,0.0
209,400,NoHV,149,1023.0,0.0,84.0,939.0,0.0
209,400,NoHV,150,1023.0,0.0,73.0,950.0,0.0
210,100,HV,1,263.8,11.840608092492545,107.0,156.8,11.840608092492545
210,100,HV,2,249.8,15.270887335056855,86.0,163.8,15.270887335056855
210,100,HV,3,249.2,8.613942186943213,87.0,162.2,8.613942186943213
210,100,HV,4,244.4,9.126883367283712,89.0,155.4,9.126883367283712
210,100,HV,5,240.4,9.838699100999074,86.0,154.4,9.838699100999074
210,100,HV,6,262.4,12.157302332343304,104.0,158.39999999999998,12.157302332343304
210,100,HV,7,242.4,4.393176527297759,86.0,156.4,4.393176527297759
210,100,HV,8,251.2,4.266145801540309,97.0,154.2,4.266145801540309
210,100,HV,10,228.4,4.929503017546494,82.0,146.4,4.929503017546494
210,100,HV,11,244.4,5.5497747702046425,77.0,167.4,5.5497747702046425
210,100,HV,12,242.0,12.186057606953938,89.0,153.0,12.186057606953938
210,100,HV,13,247.0,9.192388155425117,85.0,162.0,9.192388155425117
210,100,HV,14,258.4,7.602631123499286,105.0,153.39999999999998,7.602631123499286
210,100,HV,15,242.4,12.481987021303937,86.0,156.4,12.481987021303937
210,100,HV,16,243.6,14.570518178843196,81.0,162.6,14.570518178843196
210,100,HV,17,261.8,4.147288270665541,100.0,161.8,4.147288270665541
210,100,HV,20,247.4,5.941380311005182,89.0,158.4,5.941380311005182
210,100,HV,21,232.6,7.3348483283569,81.0,151.6,7.3348483283569
210,100,HV,22,245.4,3.781534080237805,90.0,155.4,3.781534080237805
210,100,HV,23,241.6,4.878524367060186,87.0,154.6,4.878524367060186
210,100,HV,24,240.0,4.527692569068706,82.0,158.0,4.527692569068706
210,100,HV,25,241.0,10.27131929208707,88.0,153.0,10.27131929208707
210,100,HV,26,236.8,3.563705936241094,77.0,159.8,3.563705936241094
210,100,HV,27,232.6,6.34822809924155,83.0,149.6,6.34822809924155
210,100,HV,29,233.4,7.021395872616781,82.0,151.4,7.021395872616781
210,100,HV,30,227.0,6.164414002968976,75.0,152.0,6.164414002968976
210,100,HV,31,236.0,9.823441352194253,81.0,155.0,9.823441352194253
210,100,HV,32,244.0,2.4494897427831805,81.0,163.0,2.4494897427831805
210,100,HV,33,203.2,5.6745043836444395,55.0,148.2,5.6745043836444395
210,100,HV,34,227.2,10.545141061171254,83.0,144.2,10.545141061171254
210,100,HV,35,243.6,5.504543577809155,84.0,159.6,5.504543577809155
210,100,HV,36,231.4,6.877499545619757,83.0,148.4,6.877499545619757
210,100,HV,39,224.4,2.408318915758457,80.0,144.4,2.408318915758457
210,100,HV,40,211.4,2.607680962081059,63.0,148.4,2.607680962081059
210,100,HV,41,231.2,1.3038404810405295,77.0,154.2,1.3038404810405295
210,100,HV,42,223.8,2.7748873851023204,82.0,141.8,2.7748873851023204
210,100,HV,43,220.4,3.0495901363953823,79.0,141.4,3.0495901363953823
210,100,HV,44,227.6,3.5071355833500353,82.0,145.6,3.5071355833500353
210,100,HV,45,233.0,2.549509756796395,83.0,150.0,2.549509756796395
210,100,HV,46,203.2,1.7888543819998302,62.0,141.2,1.7888543819998302
210,100,HV,48,222.6,3.0495901363953806,80.0,142.6,3.0495901363953806
210,100,HV,49,248.6,2.701851217221258,101.0,147.6,2.701851217221258
210,100,HV,50,222.8,0.8366600265340772,83.0,139.8,0.8366600265340772
210,100,HV,51,220.8,2.3874672772626644,80.0,140.8,2.3874672772626644
210,100,HV,52,222.6,5.029910535983718,83.0,139.6,5.029910535983718
210,100,HV,53,211.0,3.316624790355401,68.0,143.0,3.316624790355401
210,100,HV,54,231.8,1.9235384061671335,82.0,149.8,1.9235384061671335
210,100,HV,55,225.8,2.1679483388678773,88.0,137.8,2.1679483388678773
210,100,HV,58,229.2,5.167204273105528,86.0,143.2,5.167204273105528
210,100,HV,59,218.0,3.240370349203933,80.0,138.0,3.240370349203933
210,100,HV,60,227.2,3.5637059362410968,80.0,147.2,3.5637059362410968
210,100,HV,61,226.0,3.9370039370059056,82.0,144.0,3.9370039370059056
210,100,HV,62,231.4,3.2093613071762435,81.0,150.4,3.2093613071762435
210,100,HV,63,228.8,5.310367218940704,80.0,148.8,5.310367218940704
210,100,HV,64,227.0,3.7416573867739413,85.0,142.0,3.7416573867739413
210,100,HV,65,227.2,1.9235384061671352,85.0,142.2,1.9235384061671352
210,100,HV,67,263.6,2.966479394838264,125.0,138.60000000000002,2.966479394838264
210,100,HV,68,230.8,4.147288270665543,83.0,147.8,4.147288270665543
210,100,HV,69,224.0,7.035623639735142,81.0,143.0,7.035623639735142
210,100,HV,70,236.2,3.9623225512317886,87.0,149.2,3.9623225512317886
210,100,HV,71,226.2,7.79102047231298,85.0,141.2,7.79102047231298
210,100,HV,72,221.2,5.263078946776306,83.0,138.2,5.263078946776306
210,100,HV,73,225.4,8.905054744357273,80.0,145.4,8.905054744357273
210,100,HV,74,224.6,4.03732584763727,79.0,145.6,4.03732584763727
210,100,HV,77,235.2,4.764451699828639,87.0,148.2,4.764451699828639
210,100,HV,78,230.2,6.3007936008093495,69.0,161.2,6.3007936008093495
210,100,HV,79,226.4,5.813776741499455,82.0,144.4,5.813776741499455
210,100,HV,80,229.0,2.345207879911712,82.0,147.0,2.345207879911712
210,100,HV,81,261.2,3.962322551231793,120.0,141.2,3.962322551231793
210,100,HV,82,242.6,2.607680962081061,85.0,157.6,2.607680962081061
210,100,HV,83,238.6,4.722287581247039,81.0,157.6,4.722287581247039
210,100,HV,84,232.0,2.549509756796393,88.0,144.0,2.549509756796393
210,100,HV,86,230.0,6.284902544988268,86.0,144.0,6.284902544988268
210,100,HV,87,225.6,1.3416407864998734,85.0,140.6,1.3416407864998734
210,100,HV,88,231.8,8.729261137118081,92.0,139.8,8.729261137118081
210,100,HV,89,231.2,5.215361924162122,82.0,149.2,5.215361924162122
210,100,HV,90,89.0,53.22123636294069,50.0,39.0,53.22123636294069
210,100,HV,91,222.4,3.6469165057620914,87.0,135.4,3.6469165057620914
210,100,HV,92,229.2,6.723094525588647,85.0,144.2,6.723094525588647
210,100,HV,93,221.4,2.701851217221259,85.0,136.4,2.701851217221259
210,100,HV,96,220.6,5.856620185738529,85.0,135.6,5.856620185738529
210,100,HV,97,238.6,4.560701700396552,101.0,137.6,4.560701700396552
